DEPARTAMENTO,CIUDAD,NOMBRE CONCESIONARIO,NOMBRE EMISORA,CODIGO EMISORA,DISTINTIVO,FRECUENCIA,BANDA,"CLASE DE
EMISORA"
QUINDÍO,ARMENIA,ZULDEMAYDA COMUNICACIÓNES,ZULDEMAYDA RADIO 106.9 - ÁREA DE SERVICIO No.2,53391,HJU91,106.9 MHz,FM,COMUNITARIA
QUINDÍO,PIJAO,FUNDACIÓN AMBIENTAL PARA EL DESARROLLO - FAD,COORDILLERA STEREO,53041,HKK50,92.1 MHz,FM,COMUNITARIA
QUINDÍO,GENOVA,ASOCIACIÓN DE COMUNICADORES DE GENOVA - MANANTIAL ESTEREO,MANATIAL ESTÉREO,53086,HKK47,93.1 MHz,FM,COMUNITARIA
QUINDÍO,BUENAVISTA,FUNDACIÓN MANUARTES,EMISORA COMUNITARIA EN BUENAVISTA,54660,HKK42,106.9 MHz,FM,COMUNITARIA
QUINDÍO,CÓRDOBA,ASOCIACIÓN RED DE COMUNICACIÓN COMUNITARIA DE CALARCA,BAMBÚ ESTÉREO,54661,HKK45,90.1 MHz,FM,COMUNITARIA
QUINDÍO,ARMENIA,UNIVERSIDAD DEL QUINDIO,LA UFM ESTÉREO,52873,HJO79,102.1 MHz,FM,INTERÉS PÚBLICO
QUINDÍO,CALARCÁ,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53287,HJZK,98.7 MHz,FM,INTERÉS PÚBLICO
QUINDÍO,CALARCÁ,ALCALDÍA DE CALARCA,ECOS DEL CACIQUE,52882,HKX59,970 kHz,AM,INTERÉS PÚBLICO
QUINDÍO,ARMENIA,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL ARMENIA,53314,HJO78,101.4 MHz,FM,INTERÉS PÚBLICO
RISARALDA,SANTA ROSA DE CABAL,ANTENA DE LOS ANDES LTDA.,ANTENA DE LOS ANDES,51747,HJRL,1520 kHz,AM,COMERCIAL
RISARALDA,PEREIRA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,BESAME,51791,HJLD,1300 kHz,AM,COMERCIAL
RISARALDA,PEREIRA,CARACOL ESTÉREO S.A.,BESAME,51960,HJRE,93.7 MHz,FM,COMERCIAL
RISARALDA,PEREIRA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,CARACOL RADIO,51703,HJFN,950 kHz,AM,COMERCIAL
RISARALDA,PEREIRA,SALAZAR SIERRA COMUNICACIONES S EN C,ECOS13.60 RADIO,51802,HJRA,1360 kHz,AM,COMERCIAL
RISARALDA,MARSELLA,SISTEMA VIDA INTERNACIONAL S.A.,EMISORA VIDA FM,54010,HJO86,104.4 MHz,FM,COMERCIAL
RISARALDA,SANTUARIO,IGLESIA MANANTIAL DE VIDA ETERNA,EMISORA VIDA FM,54068,HJO92,106.7 MHz,FM,COMERCIAL
RISARALDA,BELÉN DE UMBRÍA,SISTEMA SONORO DE COLOMBIA LTDA.,GUASCA FM 107.1,52685,HJO84,107.1 MHz,FM,COMERCIAL
RISARALDA,PEREIRA,PROMOTORA RADIAL COLOMBIANA S.A.S,LA CARIÑOSA LA VOZ AMIGA,51702,HJBQ,1210 kHz,AM,COMERCIAL
RISARALDA,DOSQUEBRADAS,RADIO CADENA NACIONAL S.A.S,LA MEGA ESTÉREO,52090,HJZZ,105.2 MHz,FM,COMERCIAL
RISARALDA,PEREIRA,ORGANIZACIÓN RADIAL OLÍMPICA STEREO S.A. - RADIO OLÍMPICA FM STEREO PEREIRA,RADIO OLÍMPICA FM ESTEREO,52686,HJO89,102.7 MHz,FM,COMERCIAL
RISARALDA,PEREIRA,RADIO CADENA NACIONAL S.A.S,RADIO UNO,51887,HJGF,94.7 MHz,FM,COMERCIAL
RISARALDA,PEREIRA,RADIO CADENA NACIONAL S.A.S,RCN RADIO,51707,HJFQ,1020 kHz,AM,COMERCIAL
RISARALDA,PEREIRA,COMPAÑÍA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.,TROPICANA,51956,HJVN,100.7 MHz,FM,COMERCIAL
RISARALDA,PEREIRA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A,W RADIO,52094,HJB23,88.7 MHz,FM,COMERCIAL
RISARALDA,PEREIRA,COLMUNDO RADIO S.A. LA CADENA DE LA PAZ,COLMUNDO PEREIRA,51705,HJIM,1270 kHz,AM,COMERCIAL
RISARALDA,SANTA ROSA DE CABAL,CORPORACIÓN JUAN VALDEZ DE SANTA ROSA DE CABAL,ARAUNA STEREO 104.1 F.M,52523,HKK66,104.1 MHz,FM,COMUNITARIA
RISARALDA,LA VIRGINIA,CORPORACIÓN DE MEDIOS DE INFORMACION PARA LA COMUNIDAD Y SU DESARROLLO COMUNICANDO,AZUCAR STEREO 104.1 FM,53220,HKK59,104.1 MHz,FM,COMUNITARIA
RISARALDA,PEREIRA,CORPORACIÓN PRO-BIENESTAR COMUNITARIO CORPOBRICO,CHEVERE RADIO - ÁREA DE SERVICIO No.1,53392,HJU92,89.3 MHz,FM,COMUNITARIA
RISARALDA,BELÉN DE UMBRÍA,ASOCIACIÓN COMUNITARIA SANTA ROSA DE LIMA,BELÉN STEREO,52520,HKK55,95.3 MHz,FM,COMUNITARIA
RISARALDA,DOSQUEBRADAS,ASOCIACIÓN AMIGOS POR DOSQUEBRADAS,QUE BUENA 92.1FM,52521,HKK56,92.1 MHz,FM,COMUNITARIA
RISARALDA,GUÁTICA,ASOCIACIÓN CULTURAL PROYECCION COMUNITARIA - PROYECOM,RADIO G,53137,HKK57,104.1 MHz,FM,COMUNITARIA
RISARALDA,MARSELLA,ASOCIACIÓN MARSELLESA DE RADIO Y TELEVISIÓN COMUNITARIA,SEMBRANDO STEREO 103.4 FM,52522,HKK60,90.1 MHz,FM,COMUNITARIA
RISARALDA,QUINCHIA,CORPORACIÓN ANTENA PARABOLICA QUINCHIA,EMISORA QUINCHIA ESTÉREO 89.3 FM,53069,HKK64,89.3 MHz,FM,COMUNITARIA
RISARALDA,BALBOA,ASOCIACIÓN PARA EL DESARROLLO COMUNITARIO DE RISARALDA (ADECOR),ECO F.M. 92.1,53377,HKK54,92.1 MHz,FM,COMUNITARIA
RISARALDA,PEREIRA,CORPORACIÓN TALENTOS CULTURALES PEREIRA,EMISORA COMUNITARIA EN PEREIRA - ÁREA DE SERVICIO No.2,54665, HJU93 ,94.2 MHz,FM,COMUNITARIA
RISARALDA,PEREIRA,GOBERNACION DE RISARALDA,EMISORA GOBERNACIÓN DE RISARALDA,53465,HJC92,100.2 MHz,FM,INTERÉS PÚBLICO
RISARALDA,PEREIRA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53571,HJD45,95.6 MHz,FM,INTERÉS PÚBLICO
RISARALDA,PEREIRA,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL 99.1 PEREIRA,52900,HJO88,99.1 MHz,FM,INTERÉS PÚBLICO
RISARALDA,PEREIRA,ALCALDÍA MUNICIPAL DE PEREIRA,PEREIRA ESTEREO,53478,HJA66,107.9 MHz,FM,INTERÉS PÚBLICO
RISARALDA,PEREIRA,MUNICIPIO DE PEREIRA,EMISORA DE INTERÉS PÚBLICO EN PEREIRA,53634,HJB44,97.7 MHz,FM,INTERÉS PÚBLICO
SANTANDER,BARRANCABERMEJA,RADIO CADENA NACIONAL S.A.S,AMOR ESTÉREO,52692,HKA24,98.7 MHz,FM,COMERCIAL
SANTANDER,FLORIDABLANCA,COMPAÑÍA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.,BÉSAME,52084,HJYF,104.7 MHz,FM,COMERCIAL
SANTANDER,BUCARAMANGA,W V CH TELEVISIÓN S.A,BLU RADIO,51718,HJHX,960 kHz,AM,COMERCIAL
SANTANDER,LEBRÍJA,RADIO CAPITAL LTDA.,CARACOL,54093,HJP29,99.2 MHz,FM,COMERCIAL
SANTANDER,BUCARAMANGA,COMPAÑÍA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.,CARACOL RADIO,51710,HJGE,880 kHz,AM,COMERCIAL
SANTANDER,VÉLEZ,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,CARACOL RADIO,51712,HJTY,1410 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,COLMUNDO RADIO S.A. LA CADENA DE LA PAZ,COLMUNDO BUCARAMANGA,51921,HJEH,1230 kHz,AM,COMERCIAL
SANTANDER,SOCORRO,RAFAEL SERRANO PRADA Y YUDANELLEY CAMELO RUEDA,JOSE ANTONIO GALAN,51715,HJGI,1100 kHz,AM,COMERCIAL
SANTANDER,SAN GIL,RADIO GUANENTÁ LTDA.,LA CALIENTE 13 - 30,51716,HJNR,1330 kHz,AM,COMERCIAL
SANTANDER,BARRANCABERMEJA,RADIO CADENA NACIONAL S.A.S,LA CARIÑOSA FIESTA,51722,HJMS,1320 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,SERVICIO RADIAL INTEGRADO S.A.S.,LA FM,51878,HJDY,99.7 MHz,FM,COMERCIAL
SANTANDER,BUCARAMANGA,RADIO CADENA NACIONAL S.A.S,LA MEGA ESTÉREO,52693,HJQ66,102.5 MHz,FM,COMERCIAL
SANTANDER,BUCARAMANGA,JUAN PABLO MANTILLA SANTAELLA - EMISORA LA PRIMERA A.M.,LA PRIMERA A.M.,51809,HJZY,1390 kHz,AM,COMERCIAL
SANTANDER,BARRANCABERMEJA,LA VOZ DEL PETRÓLEO LTDA.,LA VOZ DEL PETROLEO,51719,HJHD,1540 kHz,AM,COMERCIAL
SANTANDER,MÁLAGA,IMAGEN Y COMUNICACIONES LTDA. - MÁLAGA 105.7 FM LATINA STEREO,MALAGA 105.7 FM LATINA STEREO,52696,HJP31,105.7 MHz,FM,COMERCIAL
SANTANDER,SOCORRO,DIÓCESIS DE SOCORRO Y SAN GIL,NUESTRA SE?ORA DE SOCORRO,52125,HJWB,1590 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,IMAGEN Y PERFILES LTDA.,ONDA CINCO,51723,HJNB,1300 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,IGLESIA CRISTIANA PENTECOSTÉS DE COLOMBIA DEL MOVIMIENTO MISIONERO MUNDIAL,RADIO BUCARICA,51711,HJGU,1050 kHz,AM,COMERCIAL
SANTANDER,ZAPATOCA,RAFAEL SERRANO PRADA,RADIO LENGUERKE,51914,HJSN,1420 kHz,AM,COMERCIAL
SANTANDER,FLORIDABLANCA,COMUNICACIONES MELODÍA S.A.,RADIO MELODIA,51799,HJMH,1080 kHz,AM,COMERCIAL
SANTANDER,FLORIDABLANCA,SEGA & MAPA S.A.S. Y ORGANIZACIÓN RADIAL OLÍMPICA S.A.,RADIO OLIMPICA F.M ESTEREO,52695,HJP23,97.7 MHz,FM,COMERCIAL
SANTANDER,BUCARAMANGA,RADIO PRIMAVERA LTDA.,RADIO PRIMAVERA,51806,HJDZ,1020 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,RADIO CADENA NACIONAL S.A.S,RADIO SANTANDER LA CARI?OSA,51726,HJGK,1180 kHz,AM,COMERCIAL
SANTANDER,PIEDECUESTA,RADIO CADENA NACIONAL S.A.S,RADIO UNO,52133,HJYC,106.7 MHz,FM,COMERCIAL
SANTANDER,BARBOSA,RADIO CADENA NACIONAL S.A.S,RADIO UNO,52139,HJB48,98.2 MHz,FM,COMERCIAL
SANTANDER,ZAPATOCA,GILBERTO ACEVEDO ACEVEDO,RADIO ZAPATOCA,51910,HJKV,1360 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,SERVICIO RADIAL INTEGRADO S.A.S.,RCN RADIO,51708,HJBW,800 kHz,AM,COMERCIAL
SANTANDER,SAN GIL,RADIO CADENA NACIONAL S.A.S,RCN RADIO,51727,HJMT,1220 kHz,AM,COMERCIAL
SANTANDER,SAN JUAN DE GIRÓN,RADIO CADENA NACIONAL S.A.S,RUMBA ESTÉREO,52116,HJA83,103.7 MHz,FM,COMERCIAL
SANTANDER,SABANA DE TORRES,RADIO CADENA NACIONAL S.A.S,RUMBA ESTÉREO,52143,HJB54,89.7 MHz,FM,COMERCIAL
SANTANDER,CIMITARRA,OM-VIAS S.A.S.,SONORA STEREO,54004,HJO97,96.7 MHz,FM,COMERCIAL
SANTANDER,BUCARAMANGA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,TROPICANA,51713,HJGH,1120 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,CARACOL ESTÉREO S.A.,TROPICANA,51866,HJNH,95.7 MHz,FM,COMERCIAL
SANTANDER,MÁLAGA,SOCIEDAD RADIO GARCÍA ROVIRA LTDA. / VOCES ROVIRENSES,VOCES ROVIRENCES,51725,HJHE,1560 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,W RADIO,51721,HJTX,1270 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,COMPAÑÍA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.,W RADIO,52694,HJQ72,90.7 MHz,FM,COMERCIAL
SANTANDER,BARRANCABERMEJA,COMUNICACIONES ERA DIGITAL LIMITADA,YARIGUIES STEREO ,51900,HJRS,102.7 MHz,FM,COMERCIAL
SANTANDER,BARBOSA,EMISORA LA VOZ DEL RIO SUAREZ BARBOSA NIT,LA VOZ DEL RIO SUARE,51724,HJNQ,1280 kHz,AM,COMERCIAL
SANTANDER,BUCARAMANGA,ARQUIDIÓCESIS DE BUCARAMANGA Y DE LA UNIVERSIDAD PONTIFICIA BOLIVARIANA,RADIO CATOLICA METROPOLITANA,51808,HJHH,1450 kHz,AM,COMERCIAL
SANTANDER,CHIMA,ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA CHIMANA STEREO,ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA CHIMANA ESTEREO,52534,HKK86,103.2 MHz,FM,COMUNITARIA
SANTANDER,BETULIA,ASOCIACIÓN DE RADIO BETULIANA STEREO,BETULIANA STEREO,52528,HKK75,107.2 MHz,FM,COMUNITARIA
SANTANDER,BARBOSA,ASOCIACIÓN CRISTIANA BUENAS NUEVAS-EMISORA DIGITAL STEREO,BUENAS NUEVAS STEREO ,52840,HKK72,103.2 MHz,FM,COMUNITARIA
SANTANDER,CABRERA,JUNTA DE ACCIÓN COMUNAL CAMILO TORRES,CABRERA STEREO,53351,HKK78,88.8 MHz,FM,COMUNITARIA
SANTANDER,ENCINO,PARROQUÍA INMACULADA CONCEPCIÓN DE ENCINO,CACHALU STEREO,53059,HKK98,88.2 MHz,FM,COMUNITARIA
SANTANDER,CHARALÁ,ASOCIACIÓN DE LA COMUNICACIÓN COMUNITARIA CHARALA ESTEREO,CHARALÁ ESTÉREO,52533,HKK84,103.2 MHz,FM,COMUNITARIA
SANTANDER,CHIPATÁ,ASOCIACIÓN COMUNITARIA LA VOZ DE LA MILAGROSA,CHIPATÁ STEREO,52535,HKK87,98.7 MHz,FM,COMUNITARIA
SANTANDER,CURITÍ,PARROQUÍA SAN JOAQUIN DE CURITI,CRISTALINA STEREO,53046,HKK93,103.2 MHz,FM,COMUNITARIA
SANTANDER,OIBA,ASOCIACIÓN DE LA COMUNICACIÓN COMUNITARIA ECOS DE OIBA,ECOS DE OIBA ,52546,HKL44,91.2 MHz,FM,COMUNITARIA
SANTANDER,PUERTO PARRA,ASOCIACIÓN DE COMUNICACIÓN PARA EL DESARROLLO Y LA CONVIVENCIA DE PUERTO PARRA - ACOPARRA,ECOS DEL CARARE,53448,HKL52,88.2 MHz,FM,COMUNITARIA
SANTANDER,EL PLAYÓN,ASOCIACIÓN SERVICIOS COMUNITARIOS PARA EL MUNICIPIO DE EL PLAYON,EL PLAYON ESTEREO 88.2 F.M.,53376,HKK97,88.2 MHz,FM,COMUNITARIA
SANTANDER,BUCARAMANGA,CORPORACIÓN PARA EL DESARROLLO DEL ORIENTE COMPROMISO,EMISORA COMUNITARIA LA BRUJULA - ÁREA DE SERVICIO No.1,53393,HJU94,93.4 MHz,FM,COMUNITARIA
SANTANDER,GUADALUPE,ASOCIACIÓN DE LA COMUNICACIÓN COMUNITARIA GUADALUPE STEREO,GUADALUPE STEREO,52538,HKL26,107.7 MHz,FM,COMUNITARIA
SANTANDER,SAN GIL,ASOCIACIÓN RADIO COMUNITARIA ESTEREO DE SAN GIL- LA COMETA,LA COMETA,52553,HKL58,107.2 MHz,FM,COMUNITARIA
SANTANDER,SOCORRO,ASOCIACIÓN COORDINADORA DE ORGANIZACIÓNES CAMPESINAS DEL SOCORRO,LA CUPULA 98.7 FM,52557,HKL65,98.7 MHz,FM,COMUNITARIA
SANTANDER,EL CARMEN DE CHUCURÍ,ASOCIACIÓN PARA EL DESARROLLO ECONOMICO Y SOCIAL DE LA PARTE ALTA DEL MUNICIPIO DEL CARMEN DE CHUCURI ADESCAR,LA NUEVA CHUCURI STEREO,53076,HKK94,88.2 MHz,FM,COMUNITARIA
SANTANDER,LA PAZ,ASOCIACIÓN COMUNITARIA CORPORACIÓN COMITE CULTURAL LA PAZ,LA PAZ STEREO,52540,HKL34,103.2 MHz,FM,COMUNITARIA
SANTANDER,FLORIDABLANCA,FUNDACIÓN ICES INSTITUTO COLOMBIANO DE ESTUDIOS SOCIO POLITICOS,LA U RADIO,52536,HKL21,107.7 MHz,FM,COMUNITARIA
SANTANDER,CONTRATACIÓN,ASOCIACIÓN MUNICIPAL DE USUARIOS CAMPESINOS-AMUC,LA VOZ DE LA FE,52531,HKK91,88.2 MHz,FM,COMUNITARIA
SANTANDER,RIONEGRO,ASOCIACIÓN DE LA COMUNICACIÓN COMUNITARIA LA VOZ DE LA INMACULADA RIONEGRO STEREO,LA VOZ DE LA INMACULADA 103.2 F.M,52550,HKL54,103.2 MHz,FM,COMUNITARIA
SANTANDER,LEBRIJA,ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA LA VOZ DE LEBRIJA,LA VOZ DE LEBRIJA,52542,HKL36,91.2 MHz,FM,COMUNITARIA
SANTANDER,MÁLAGA,"ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA LA VOZ DE LOS ANDES ""A C O A""",LA VOZ DE LOS ANDES,52544,HKL39,88.2 MHz,FM,COMUNITARIA
SANTANDER,COROMORO,ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA LA VOZ DE LOS MOROS,LA VOZ DE LOS MOROS,52532,HKK92,107.7 MHz,FM,COMUNITARIA
SANTANDER,PUENTE NACIONAL,ASOCIACIÓN COMUNITARIA EMISORA LA VOZ DEL SOROCOTA,LA VOZ DE SOROCOTÁ,52548,HKL51,101.4 MHz,FM,COMUNITARIA
SANTANDER,FLORIÁN,PARROQUÍA SAN JOSE DE FLORIAN,LA VOZ DE TISQUIZOQUE,53375,HKL20,88.8 MHz,FM,COMUNITARIA
SANTANDER,LANDÁZURI,ASOCIACIÓN COMUNITARIA EMISORA LA VOZ DE LANDAZURI,LANDAZURI 107.2,52541,HKL35,107.2 MHz,FM,COMUNITARIA
SANTANDER,GAMBITA,PARROQUÍA SANTA BARBARA DE GAMBITA,MANANTIAL STEREO,53056,HKL23,101.4 MHz,FM,COMUNITARIA
SANTANDER,BARICHARA,ASOCIACIÓN MUNICIPAL DE JUNTAS DE ACCIÓN COMUNAL DE BARICHARA,MIRADOR STEREO 103.2 FM,52841,HKK73,103.2 MHz,FM,COMUNITARIA
SANTANDER,MOGOTES,ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA DE MOGOTES,MOGOTES ESTEREO ,52545,HKL41,103.2 MHz,FM,COMUNITARIA
SANTANDER,ZAPATOCA, FUNDACIÓN UN NUEVO DIA-EMISORA NITRO STEREO,NITRO STEREO,52857,HKL75,103.2 MHz,FM,COMUNITARIA
SANTANDER,ALBANIA,FUNDACIÓN CRISTO REY,NUEVO HORIZONTE ,52839,HKK70,91.2 MHz,FM,COMUNITARIA
SANTANDER,OCAMONTE,ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA OCAMONTE STEREO,OCAMONTE STEREO,53060,HKL43,107.2 MHz,FM,COMUNITARIA
SANTANDER,GUAVATÁ,ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA EMISORA PROYECCION 2000 STEREO,PROYECCIÓN 2000 STEREO,52848,HKL28,88.2 MHz,FM,COMUNITARIA
SANTANDER,PUERTO WILCHES,ASOCIACIÓN PARA LA PROMOCION DE LA COMUNICACIÓN COMUNITARIA ASOPROCOMUN,PUERTO WILCHES ESTEREO 107.2 MHZ,52549,HKL53,107.2 MHz,FM,COMUNITARIA
SANTANDER,ONZAGA,ASOCIACIÓN CULTURAL CAMILO FORERO REYES,"R.C.O.""RADIO CULTURAL DE ONZAGA""",52547,HKL45,91.2 MHz,FM,COMUNITARIA
SANTANDER,VÉLEZ,ASOCIACIÓN COMUNITARIA EMISORA SENDEROS DEL DESARROLLO,RADIO CIUDAD DE VÉLEZ,52559,HKL72,90.7 MHz,FM,COMUNITARIA
SANTANDER,JESÚS MARÍA,ASOCIACIÓN ELIECER JIMENEZ GONZALEZ- EMISORA RITMOS STEREO,RITMOS STEREO,52849,HKL31,103.2 MHz,FM,COMUNITARIA
SANTANDER,SAN VICENTE DE CHUCURÍ,ASOCIACIÓN SAN VICENTE STEREO,SAN VICENTE STEREO,52554,HKL64,91.2 MHz,FM,COMUNITARIA
SANTANDER,SIMACOTA,PARROQUÍA SANTA BARBARA DE SIMACOTA,SANTA BÁRBARA STEREO,53044,HKL62,91.2 MHz,FM,COMUNITARIA
SANTANDER,PÁRAMO,PARROQUÍA NUESTRA SEÑORA DEL ROSARIO DE CHIQUINQUIRA DEL PARAMO,SANTUARIO STEREO DEL PÁRAMO,53047,HKL48,104.7 MHz,FM,COMUNITARIA
SANTANDER,TONA,ASOCIACIÓN AGRICOLA PARA EL DESARROLLO INTEGRAL DEL BAJO TONA PROYECTOS DE DESARROLLO SOSTENIBLE - PDS,TÍPICA RADIO 88.2,53449,HKL70,88.2 MHz,FM,COMUNITARIA
SANTANDER,VILLANUEVA,ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA VILLANUEVA STEREO,VILLANUEVA STEREO,52560,HKL74,101.4 MHz,FM,COMUNITARIA
SANTANDER,BOLÍVAR,ASOCIACIÓN COMUNITARIA EMISORA BOLIVARIANA,BOLIVARIANA FM STEREO,52529,HKK76,107.2 MHz,FM,COMUNITARIA
SANTANDER,SAN JUAN DE GIRÓN,ASOCIACIÓN DE COMUNICACIÓN COMUNITARIA EMISORA SAN JUAN DE GIRON,EMISORA COMUNITARIA EN SAN JUAN DE GIRON,52537,HKL24,88.2 MHz,FM,COMUNITARIA
SANTANDER,SABANA DE TORRES,ACODINSA- SABANA DE TORRES SANTANDER,SABANA STEREO,52551,HKL55,107.7 MHz,FM,COMUNITARIA
SANTANDER,CIMITARRA,FUNDACIÓN AMIGOS DE CIMITARRA - SOLAR FM STEREO,SOLAR FM ESTEREO,52842,HKK88,107.7 MHz,FM,COMUNITARIA
SANTANDER,GUACA,ASOCIACIÓN COMUNAL DE JUNTAS DEL MUNICIPIO DE GUACA .,ECOGUACA STEREO,52846,HKL25,88.2 MHz,FM,COMUNITARIA
SANTANDER,VALLE DE SAN JOSÉ,ASOCIACIÓN MUNICIPAL DE JUNTAS DE ACCIÓN COMUNAL VALLE DE SAN JOSE,CERRO DE LA CRUZ STEREO,52856,HKL71,91.2 MHz,FM,COMUNITARIA
SANTANDER,MATANZA,ASOCIACIÓN PARA EL DESARROLLO DE MATANZA,LA VOZ DE MATANZA,53049,HKL40,107.7 MHz,FM,COMUNITARIA
SANTANDER,CERRITO,ASOCIACIÓN CERRIANA DE COMUNICACIÓN COMUNITARIA,EMISORA COMUNITARIA EN CERRITO,53110,HKK83,103.2 MHz,FM,COMUNITARIA
SANTANDER,CARCASÍ,ASOCIACIÓN COMUNAL DE JUNTAS DE CARCASI,CARCASÍ STEREO,53113,HKK81,103.2 MHz,FM,COMUNITARIA
SANTANDER,CALIFORNIA,ASOCIACIÓN MUNICIPAL DE MUJERES CAMPESINAS E INDIGENAS DE CALIFORNIA - AMMUCIC,EMISORA COMUNITARIA EN CALIFORNIA,53124,HKK79,103.2 MHz,FM,COMUNITARIA
SANTANDER,HATO,ASOCIACIÓN DE MUJERES EMPRENDEDORAS DEL HATO - ASMEH,EMISORA COMUNITARIA EN HATO,53125,HKL30,107.2 MHz,FM,COMUNITARIA
SANTANDER,MOLAGAVITA,ASOCIACIÓN LA VOZ DE MOLAGAVITA,EMISORA COMUNITARIA EN MOLAGAVITA,53237,HKL42,103.2 MHz,FM,COMUNITARIA
SANTANDER,CONFINES,ASOCIACIÓN DE CAMPESINOS SIN TIERRA DEL MUNICIPIO DE CONFINES SANTANDER EN CONFINES MI TIERRA,EMISORA COMUNITARIA EN CONFINES,54679,HKK90,88.2 MHz,FM,COMUNITARIA
SANTANDER,BUCARAMANGA,FUNDACIÓN PARA EL DESARROLLO DE LA CIENCIA. TEGNOOGIA. EDUCACIÓN. DEPORTE Y CULTURA COSMOS,"LA GUAPACHOSA 105,1",54674,HJU95,105.1 MHz,FM,COMUNITARIA
SANTANDER,FLORIDABLANCA,FUNDACIÓN EL DIVINO SALVADOR,EMISORA COMUNITARIA EN FLORIDABLANCA,54684,HJS57,88.8 MHz,FM,COMUNITARIA
SANTANDER,ARATOCA,ASOCIACIÓN COMUNITARIA DE EMPRENDEDORES CAMPESINOS DE ARATOCA - ACOEMCA,EMISORA COMUNITARIA EN  ARATOCA,54671,HKK71,88.8 MHz,FM,COMUNITARIA
SANTANDER,SAN VICENTE DE CHUCURÍ,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA ESTEREO,52612,HJP43,101.7 MHz,FM,INTERÉS PÚBLICO
SANTANDER,BUCARAMANGA,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA ESTEREO,52990,HJA87,92.9 MHz,FM,INTERÉS PÚBLICO
SANTANDER,SAN GIL,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53290,HJP41,93.7 MHz,FM,INTERÉS PÚBLICO
SANTANDER,LEBRÍJA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIONICA,53289,HJZM,92.3 MHz,FM,INTERÉS PÚBLICO
SANTANDER,MÁLAGA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIONICA,53610,HJZN,92.3 MHz,FM,INTERÉS PÚBLICO
SANTANDER,BUCARAMANGA,UNIVERSIDAD SANTO TOMAS,SANTO TOMAS ESTEREO,53464,HJB91,96.2 MHz,FM,INTERÉS PÚBLICO
SANTANDER,BUCARAMANGA,UNIVERSIDAD INDUSTRIAL DE SANTANDER,UNIVERSIDAD INDUSTRIAL DE SANTANDER,52879,HJR33,670 kHz,AM,INTERÉS PÚBLICO
SANTANDER,BUCARAMANGA,UNIDADES TECNOLOGICAS DE SANTANDER,UTS - TU RADIO STEREO,53535,HJC99,101.7 MHz,FM,INTERÉS PÚBLICO
SANTANDER,BUCARAMANGA,INSTITUTO MUNICIPAL DE CULTURA,EMISORA CULTURAL LUIS CARLOS GALAN SARMIENTO,52172,HJC95,100.7 MHz,FM,INTERÉS PÚBLICO
SANTANDER,BUCARAMANGA,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL BUCARAMANGA,52595,HJO93,91.7 MHz,FM,INTERÉS PÚBLICO
SANTANDER,CAPITANEJO,"COLEGIO INTEGRADO ""DIVINO NIÑO""",CHICAMOCHA STÈREO,53476,HKZ49,95.9 MHz,FM,INTERÉS PÚBLICO
