DEPARTAMENTO;CIUDAD;NOMBRE CONCESIONARIO;NOMBRE EMISORA;CODIGO EMISORA;DISTINTIVO;FRECUENCIA;BANDA;"CLASE DE
EMISORA"
CAQUETA;EL DONCELLO;PERALTA QUINTERO COMUNICACIONES LTDA.;LINDA STEREO;52646;HJI59;95.1 MHz;FM;COMERCIAL
CAQUETA;FLORENCIA;IGLESIA CRISTIANA PENTECOSTES DE COLOMBIA DEL MOVIMIENTO MISIONERO MUNDIAL INC;ONDAZ DEL ORTEGUAZA;51786;HJAU;1160 kHz;AM;COMERCIAL
CAQUETA;FLORENCIA;FUNDACION PARA EL DESARROLLO AMBIENTAL Y CULTURAL DE LA AMAZONIA;104.1 LA RADIO DE TODOS;52318;HKE48;104.1 MHz;FM;COMUNITARIA
CAQUETA;PUERTO RICO;JUNTA DE ACCION COMUNAL BARRIO LAS DAMAS;CAQUETA STEREO 104.1 F.M;52319;HKE52;104.1 MHz;FM;COMUNITARIA
CAQUETA;SAN VICENTE DEL CAGUAN;CORPORACION INTERINSTITUCIONAL DE LA EMISORA COMUNITARIA ECOS DEL CAGUAN Y OTROS MEDIOS DE COMUNICACION PARA EL AREA QUE;EMISORA ECOS DEL CAGUAN;52320;HKE54;107.1 MHz;FM;COMUNITARIA
CAQUETA;EL PAUJIL;ASOCIACION COMUNAL DE JUNTAS DEL MUNICIPIO EL PAUJIL;PAUJIL STEREO;53191;HKE47;107.1 MHz;FM;COMUNITARIA
CAQUETA;BELEN DE LOS ANDAQUIES;FUNDACION CULTURAL PARA LA COMUNICACION COMUNITARIA COMUNARTE;RADIO ANDAQUI ;52317;HKE43;88.1 MHz;FM;COMUNITARIA
CAQUETA;SOLITA;JUNTA DE ACCION COMUNAL DEL BARRIO EL CENTRO;SOLITA ESTEREO 107.1 FM;52321;HKE56;107.1 MHz;FM;COMUNITARIA
CAQUETA;LA MONTANITA;JUNTA DE ACCION COMUNAL DE MONTANITA;MONTANITA STEREO 88.1 MHZ;53043;HKE49;88.1 MHz;FM;COMUNITARIA
CAQUETA;EL DONCELLO;ASOCIACION COMUNAL DE JUNTAS DEL MUNICIPIO DEL DONCELLO;CW RADIO 92.1 FM;54391;HKE46;92.1 MHz;FM;COMUNITARIA
CAQUETA;SAN JOSE DEL FRAGUA;FUNDACION MAMA SOLA;EMISORA COMUNITARIA EN SAN JOSE DEL FRAGUA;54397;HKE53;88.1 MHz;FM;COMUNITARIA
CAQUETA;FLORENCIA;FUNDACION DE ACUARELA;EMISORA COMUNITARIA EN FLORENCIA;54392;HJE96;106.8 MHz;FM;COMUNITARIA
CAQUETA;FLORENCIA;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;53008;HJA58;100.1 MHz;FM;INTERES PUBLICO
CAQUETA;FLORENCIA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53273;HJXG;96.3 MHz;FM;INTERES PUBLICO
CAQUETA;FLORENCIA;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL FLORENCIA;52596;HJI63;103.1 MHz;FM;INTERES PUBLICO
CAQUETA;FLORENCIA;UNIVERSIDAD DE LA AMAZONIA;EMISORA DE INTERES PUBLICO EN FLORENCIA;52875;HJI62;98.1 MHz;FM;INTERES PUBLICO
CAQUETA;MILAN;CABILDO INDIGENA DE LA COMUNIDAD SAN RAFAEL COREGUAJE DEL RESGUARDO  AGUA NEGRA;EMISORA DE INTERES PUBLICO EN MILAN;52959;HJZ99;90.7 MHz;FM;INTERES PUBLICO
CAQUETA;SAN JOSE DEL FRAGUA;ASOCIACION TANDACHIRIDU INGANOKUNA;EMISORA DE INTERES PUBLICO EN SAN JOSE DEL FRAGUA;52960;HJZ98;105.3 MHz;FM;INTERES PUBLICO
CAQUETA;FLORENCIA;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO DE FLORENCIA;52983;HJS52;910 kHz;AM;INTERES PUBLICO
CAQUETA;SAN VICENTE DEL CAGUAN;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA STEREO;52984;HJB55;99.1 MHz;FM;INTERES PUBLICO
CAQUETA;SOLANO;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA STEREO;52985;HJS41;103.9 MHz;FM;INTERES PUBLICO
CAQUETA;BELEN DE LOS ANDAQUIES;MUNICIPIO DE BELEN DE LOS ANDAQUIES;EMISORA DE INTERES PUBLICO EN BELEN DE LOS ANDAQUIES;53662;HJE85;91.1 MHz;FM;INTERES PUBLICO
CASANARE;YOPAL;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;CARACOL RADIO;52160;HJB20;106.3 MHz;FM;COMERCIAL
CASANARE;AGUAZUL;SISTEMA VIDA INTERNACIONAL S.A;EMISORA AGUAZUL;54098;HJI72;105.3 MHz;FM;COMERCIAL
CASANARE;VILLANUEVA;IGLESIA MANANTIAL DE VIDA ETERNA;EMISORA VIDA FM;54073;HJI90;100.7 MHz;FM;COMERCIAL
CASANARE;TAURAMENA;INVERSIONES GALEC S.A.S;ESTACION CUSIANA STEREO;54027;HJI88;94.7 MHz;FM;COMERCIAL
CASANARE;YOPAL;CASANARENA DE COMUNICACIONES LTDA.;LA VOZ DE YOPAL;51837;HJLH;750 kHz;AM;COMERCIAL
CASANARE;YOPAL;PRODUCCIONES VIOLETA LTDA.;VIOLETA STEREO;52648;HJI91;89.7 MHz;FM;COMERCIAL
CASANARE;PAZ DE ARIPORO;PRODUCCIONES BABILLA S.A.S.;VIOLETA STEREO LA PAZ;54078;HJI81;99.7 MHz;FM;COMERCIAL
CASANARE;HATO COROZAL;JUNTA DEFENSA CIVIL DE HATO COROZAL;CAPIBARA STEREO;53178;HKE61;107.7 MHz;FM;COMUNITARIA
CASANARE;OROCUE;ASOCIACION DE MUJERES DE OROCUE;ECOS DE OROCUE;52324;HKE66;107.7 MHz;FM;COMUNITARIA
CASANARE;AGUAZUL;NATURALEZA PARA LA PAZ ONG;EMISORA AGUAZUL FM;53065;HKE59;107.7 MHz;FM;COMUNITARIA
CASANARE;PAZ DE ARIPORO;CLUB FESTIVAL FOLCLORICO ESTUDIANTIL - ALCARAVAN DE ORO;EMISORA COMUNITARIA DE PAZ DE ARIPORO;53144;HKE67;88.7 MHz;FM;COMUNITARIA
CASANARE;TRINIDAD;ASOCIACION DE COMUNICADORES DE TRINIDAD;LA VOZ DE TRINIDAD;53127;HKE75;88.7 MHz;FM;COMUNITARIA
CASANARE;YOPAL;CORPORACION CRAVO SUR;MANANTIAL STEREO 107.7;52330;HKE77;107.7 MHz;FM;COMUNITARIA
CASANARE;VILLANUEVA;FUNDACION PARA EL DESARROLLO DEL UPIA;ONDAS DEL UPIA;52329;HKE76;88.7 MHz;FM;COMUNITARIA
CASANARE;TAMARA;ASOCIACION DE MUJERES RURALES DEL MUNICIPIO DE TAMARA;CAFE ESTEREO;53107;HKE73;96.7 MHz;FM;COMUNITARIA
CASANARE;NUNCHIA;CORPORACION PRODUCCION PENTAGRAMA;LA VOZ DEL DUENDE;53161;HKE65;100.2 MHz;FM;COMUNITARIA
CASANARE;TAURAMENA;ASOCIACION CALEIDOSCOPIO - LA VOZ DE TAURAMENA;LA VOZ DE TAURAMENA;53170;HKE74;107.7 MHz;FM;COMUNITARIA
CASANARE;SACAMA;JUNTA DE ACCION COMUNAL CENTRAL MUNICIPIO DE SACAMA;EMISORA COMUNITARIA EN SACAMA;53232;HKE72;88.7 MHz;FM;COMUNITARIA
CASANARE;CHAMEZA;CORPORACION PARA EL DESARROLLO SOCIAL CULTURAL Y ECOLOGICO ACHAGUAS STEREO;EMISORA COMUNITARIA EN CHAMEZA;53357;HKE60;100.2 MHz;FM;COMUNITARIA
CASANARE;MANI;ASOCIACION COMUNAL DE JUNTAS DEL MUNICIPIO DE MANI;EMISORA COMUNITARIA EN MANI;53423;HKE63;88.7 MHz;FM;COMUNITARIA
CASANARE;PORE;ASOCIACION DE PLATANITOS DEL NUCLEO DEL BANCO DEL MUNICIPIO DE PORE - ASOPLABAN;EMISORA COMUNITARIA EN PORE;54404;HKE68;107.7 MHz;FM;COMUNITARIA
CASANARE;SAN LUIS DE PALENQUE;CORPORACION PARA EL DESARROLLO SOCIAL INTEGRAL Y PRODUCTIVA ALMA DIAMANTINA;EMISORA COMUNITARIA EN SAN LUIS DE PALENQUE;54406;HKE70;96.7 MHz;FM;COMUNITARIA
CASANARE;MONTERREY;FUNDACION AMBIENTAL UNIDOS POR EL AGUA;EMISORA COMUNITARIA EN MONTERREY;54403;HKE64;88.7 MHz;FM;COMUNITARIA
CASANARE;YOPAL;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;53014;HJA55;93.7 MHz;FM;INTERES PUBLICO
CASANARE;YOPAL;GOBERNACION DEL DEPARTAMENTO DEL CASANARE;DEPARTAMENTAL DEL CASANARE;53548;HJI92;95.3 MHz;FM;INTERES PUBLICO
CASANARE;YOPAL;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL YOPAL;52905;HJI93;91.7 MHz;FM;INTERES PUBLICO
CASANARE;TAMARA;MUNICIPIO DE TAMARA;NUEVO HORIZONTE 103.7;53462;HJI87;103.7 MHz;FM;INTERES PUBLICO
CASANARE;YOPAL;INSTITUCION EDUCATIVA BRAULIO GONZALEZ;COLBRAULIO FM STEREO;53605;HJD64;89.2 MHz;FM;INTERES PUBLICO
CASANARE;LA SALINA;MUNICIPIO DE LA SALINA;EMISORA DE INTERES PUBLICO EN LA SALINA;53674;HJI76;95.7 MHz;FM;INTERES PUBLICO
CAUCA;SILVIA;SILVIA HJK-47 S.A.S;BESAME;54018;HJK47;106.9 MHz;FM;COMERCIAL
CAUCA;POPAYAN;COMPANIA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.;CARACOL RADIO;51597;HJLS;1330 kHz;AM;COMERCIAL
CAUCA;SANTANDER DE QUILICHAO;RED SONORA S.A.S;LA MAXIMA 89.1 FM;52167;HJB68;89.1 MHz;FM;COMERCIAL
CAUCA;POPAYAN;RED SONORA S.A.S;RADIO 1040;51986;HJSY;1040 kHz;AM;COMERCIAL
CAUCA;POPAYAN;ACGM LTDA.;RADIO SUPER;52011;HJVR;1070 kHz;AM;COMERCIAL
CAUCA;POPAYAN;RADIO CADENA NACIONAL S.A.S;RADIO UNO;51906;HJXS;100.1 MHz;FM;COMERCIAL
CAUCA;POPAYAN;RADIO CADENA NACIONAL S.A.S;RCN RADIO;51596;HJEQ;1370 kHz;AM;COMERCIAL
CAUCA;POPAYAN;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;TROPICANA;52129;HJE63;106.1 MHz;FM;COMERCIAL
CAUCA;POPAYAN;COMPANIA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.;W RADIO;52649;HJK40;98.1 MHz;FM;COMERCIAL
CAUCA;PAEZ (BELALCAZAR);VICARIATO APOSTOLICO DE TIERRADENTRO;RADIO EUCHA;52074;HJEF;1300 kHz;AM;COMERCIAL
CAUCA;SANTANDER DE QUILICHAO;IMPEL AMERICA S.A.;RADIO PLANETA;52651;HJK46;96.9 MHz;FM;COMERCIAL
CAUCA;GUAPI;JAIME ALIRIO CAICEDO;EMISORA COMERCIAL DE GUAPI;54077;HJK24;99.9 MHz;FM;COMERCIAL
CAUCA;SUCRE;CORPORACION CULTURAL AMBIENTAL Y TURISTICA-ECOEXPLORA;SUCRE ESTEREO;54430;HJS61;100.7 MHz;FM;COMUNITARIA
CAUCA;TIMBIO;ASOCIACION AIRES DE TIMBIO FM STEREO;AIRES DE TIMBIO;53112;HKF32;88.9 MHz;FM;COMUNITARIA
CAUCA;ARGELIA;FUNDACION ARGELIA;ARGELIA ESTEREO;53039;HKE79;99.4 MHz;FM;COMUNITARIA
CAUCA;BALBOA;ASOCIACION COMUNITARIA BALBOA STEREO SISTEMA RADIO COMUNAL;BALBOA STEREO;52332;HKE80;88.4 MHz;FM;COMUNITARIA
CAUCA;BOLIVAR;ASOCIACION COMUNITARIA BOLIVAR STEREO SISTEMA COMUNAL;BOLIVAR STEREO;52333;HKE81;99.4 MHz;FM;COMUNITARIA
CAUCA;CAJIBIO;ASOCIACION PARA EL DESARROLLO COMUNITARIO ASOCOMUN - CONTACTO STEREO;CONTACTO STEREO 99.4 F.M;52335;HKE83;99.4 MHz;FM;COMUNITARIA
CAUCA;EL TAMBO;JUNTA DE ACCION COMUNAL DE LA VEREDA LA INDEPENDENCIA;LA MEZCLA 89.4 FM;54414;HKE87;89.4 MHz;FM;COMUNITARIA
CAUCA;PATIA (EL BORDO);ASOCIACION COMUNITARIA PATIA STEREO SISTEMA COMUNAL;PATIA FM STEREO 99.4;52346;HKF20;99.4 MHz;FM;COMUNITARIA
CAUCA;LA SIERRA;ASOCIACION COMUNITARIA LA SIERRA STEREO SISTEMA COMUNAL;PLANETA FM;53131;HKE92;88.9 MHz;FM;COMUNITARIA
CAUCA;JAMBALO;CABILDO INDIGENA RESGUARDO DE JAMBALO;VOCES DE NUESTRA TIERRA;52341;HKE91;107.4 MHz;FM;COMUNITARIA
CAUCA;SANTANDER DE QUILICHAO;ASOCIACION COMUNITARIA SANTANDER STEREO SISTEMA COMUNAL;EMISORA COMUNITARIA EN SANTANDER DE QUILICHAO;52348;HKF28;102.7 MHz;FM;COMUNITARIA
CAUCA;SOTARA (PAISPAMBA);FUNDACION RADIO COMUNITARIA YANACONA;EMISORA COMUNITARIA EN SOTARA (PAISPAMBA);53040;HKF30;99.4 MHz;FM;COMUNITARIA
CAUCA;GUAPI;CLUB DEPORTIVO ZAIRE DEL BARRIO PUERTO CALI;EMISORA ECOS DEL ZAIRE;53042;HKE89;89.4 MHz;FM;COMUNITARIA
CAUCA;TORIBIO;CABILDO INDIGENA DE TORIBIO;NASA STEREO;53045;HKF34;99.4 MHz;FM;COMUNITARIA
CAUCA;LA VEGA;JUNTA DE ACCION COMUNAL DE LA VERREDA EL ROBLE;LA VEGA STEREO;53121;HKE93;89.4 MHz;FM;COMUNITARIA
CAUCA;SANTA ROSA;PARROQUIA SANTA ROSA DE LIMA;EMISORA COMUNITARIA EN SANTA ROSA;53199;HKF27;88.9 MHz;FM;COMUNITARIA
CAUCA;ROSAS;ASOCIACION DE JUNTAS DEL MUNICIPIO DE ROSAS CAUCA;EMISORA COMUNITARIA EN ROSAS;53339;HKF25;88.4 MHz;FM;COMUNITARIA
CAUCA;PIAMONTE;COOPERATIVA DE TRABAJO ASOCIADO COOTRANSCOF;EMISORA COMUNITARIA EN PIAMONTE;53360;HJJ45;88.4 MHz;FM;COMUNITARIA
CAUCA;VILLA RICA;ASOCIACION CULTURAL CASA DEL NINO-EMISORA COMUNITARIA DE VILLA RICA;EMISORA COMUNITARIA EN VILLA RICA;53367;HJS37;96 MHz;FM;COMUNITARIA
CAUCA;MERCADERES;FUNDACION PARA EL DESARROLLO AGROECOLOGICO Y LA GESTION COMUNITARIA;MERCADERES ESTEREO;53368;HKE95;88.9 MHz;FM;COMUNITARIA
CAUCA;LOPEZ (MICAY);ASOCIACION DE ORGANIZADORES POPULARES DEL MICAY ASOPOMY;MICAY ESTEREO;53371;HKE94;88.4 MHz;FM;COMUNITARIA
CAUCA;INZA;ASOCIACION CAMPESINA DE INZA TIERRADENTRO- ACIT;EMISORA COMUNITARIA EN INZA;53425;HKE90;88.9 MHz;FM;COMUNITARIA
CAUCA;POPAYAN;"CORPORACION PRO DESARROLLO COMUNITARIO ""CODESCO""";LA 99.4 FM;53459;HJU75;99.4 MHz;FM;COMUNITARIA
CAUCA;POPAYAN;IGLESIA CENTRO CRISTIANO CASA DEL REY;CELESTIAL ESTEREO;53542;HJU74;102.1 MHz;FM;COMUNITARIA
CAUCA;ALMAGUER;CORPORACION VOCES DE ALMAGUER;QUE BUENA 91.4 MHz;54407;HKE78;91.4 MHz;FM;COMUNITARIA
CAUCA;PAEZ (BELALCAZAR);ORGANIZACION UYWESX GAITANA FIW;LA CALIENTE 88.4 MHz;54421;HKE99;88.4 MHz;FM;COMUNITARIA
CAUCA;SANTANDER DE QUILICHAO;ASOCIACION DE CABILDOS INDIGENAS DE LA ZONA NORTE DEL CAUCA - ACIN;CABILDOS INDIGENAS NORTE DEL CAUCA - ACIN;52944;HJZ88;101 MHz;FM;INTERES PUBLICO
CAUCA;POPAYAN;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;52618;HJK38;95.1 MHz;FM;INTERES PUBLICO
CAUCA;POPAYAN;CORPORACION UNIVERSITARIA AUTONOMA DEL CAUCA;RADIO AUTONOMA;53483;HJI40;91.7 MHz;FM;INTERES PUBLICO
CAUCA;EL TAMBO;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53272;HJXI;90.1 MHz;FM;INTERES PUBLICO
CAUCA;BOLIVAR;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53562;HJD37;104.5 MHz;FM;INTERES PUBLICO
CAUCA;GUACHENE;ALCALDIA MUNICIPAL DE GUACHENE;RAICES STEREO 107.8 FM;53537;HJB28;107.8 MHz;FM;INTERES PUBLICO
CAUCA;TOTORO;RESGUARDO INDIGENA DE TOTORO;RESGUARDO INDIGENA DE TOTORO;52946;HJZ84;93.6 MHz;FM;INTERES PUBLICO
CAUCA;POPAYAN;UNIVERSIDAD DEL CAUCA;UNICAUCA ESTEREO 104.1 F.M.;52134;HJC20;104.1 MHz;FM;INTERES PUBLICO
CAUCA;CALDONO;CABILDO INDIGENA SAN LORENZO DE CALDONO;USWAL NASAYUWE ESTEREO;53602;HJI99;93.9 MHz;FM;INTERES PUBLICO
CAUCA;POPAYAN;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL POPAYAN;52901;HJK37;94.1 MHz;FM;INTERES PUBLICO
CAUCA;PAEZ (BELALCAZAR);ASOCIACION DE CABILDOS NASA C`HA C`HA;EMISORA DE INTERES PUBLICO EN PAEZ (BELALCAZAR);52950;HJZ89;102.7 MHz;FM;INTERES PUBLICO
CAUCA;SILVIA;CABILDO INDIGENA DE GUAMBIA;EMISORA DE INTERES PUBLICO EN SILVIA;52954;HJZ85;92.2 MHz;FM;INTERES PUBLICO
CAUCA;PURACE (COCONUCO);ASOCIACION DE CABILDOS GENARO SANCHEZ  ZONA CENTRO;EMISORA DE INTERES PUBLICO EN PURACE (COCONUCO);52957;HJZ87;90.7 MHz;FM;INTERES PUBLICO
CAUCA;ALMAGUER;CABILDO MAYOR DEL PUEBLO DE YANACONA;EMISORA INDIGENA CABILDO MAYOR;52958;HJZ86;104.9 MHz;FM;INTERES PUBLICO
CAUCA;MORALES;ASOCIACION DE CABILDOS INDIGENAS UH WALA VXIC;NUESTRA VOZ;53002;HJZ81;98.9 MHz;FM;INTERES PUBLICO
CAUCA;POPAYAN;ALCALDIA MUNICIPAL DE POPAYAN - ATENCION Y PREVENCION DE DESASTRES;EMISORA DE INTERES PUBLICO EN POPAYAN;53494;HJK39;105.1 MHz;FM;INTERES PUBLICO
CAUCA;GUAPI;MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL;EMISORA ARMADA NACIONAL;53509;HJC88;100.9 MHz;FM;INTERES PUBLICO
CAUCA;SANTANDER DE QUILICHAO;UNIVERSIDAD DEL CAUCA;UNICAUCA ESTEREO 93.6 FM;53555;HJD38;93.6 MHz;FM;INTERES PUBLICO
CAUCA;EL TAMBO;RADIO TELEVISION NACIONAL DE COLOMBIA - EMISORA PAZ;EMISORA DE INTERES PUBLICO EN EL TAMBO;54784;HJIC;96.7 MHz;FM;INTERES PUBLICO
CESAR;AGUACHICA;INGENIERIA Y SERVICIOS EN TELECOMUNICACIONES ISTEL S EN C;BUTURAMA STEREO;52161;HJC31;101.7 MHz;FM;COMERCIAL
CESAR;VALLEDUPAR;IDECOMER S.A.S.;CARACOL RADIO;51602;HJBB;1050 kHz;AM;COMERCIAL
CESAR;SAN ALBERTO;JOSE ORLANDO LOPEZ CRUZ;FIESTA FM SAN ALBERTO 106.2;52652;HJK71;106.2 MHz;FM;COMERCIAL
CESAR;MANAURE BALCON DEL CESAR;ORGANIZACION RADIAL LA JOYA S.A.S;MANAURE BALCON DEL CESAR 96.7;54026;HJK67;96.7 MHz;FM;COMERCIAL
CESAR;VALLEDUPAR;MILENIO COMUNICACIONES S.A.S;MARAVILLA STEREO;52136;HJC24;105.7 MHz;FM;COMERCIAL
CESAR;AGUACHICA;INGENIERIA Y SERVICIOS EN TELECOMUNICACIONES ISTEL S EN C;ONDAS DEL CESAR;51923;HJRF;1030 kHz;AM;COMERCIAL
CESAR;VALLEDUPAR;ORGANIZACION RADIAL OLIMPICA - OLIMPICA  VALLEDUPAR;RADIO OLIMPICA FM ESTEREO;52008;HJSE;93.7 MHz;FM;COMERCIAL
CESAR;LA PAZ (ROBLES);RADIO CADENA NACIONAL S.A.S;RADIO UNO;52095;HJC26;100.7 MHz;FM;COMERCIAL
CESAR;VALLEDUPAR;VALLENATOS ASOCIADOS LTDA. - EMISORA RADIO GUATAPURI;RADIOGUATAPURI;51601;HJNS;740 kHz;AM;COMERCIAL
CESAR;VALLEDUPAR;RADIO CADENA NACIONAL S.A.S;RCN RADIO;51600;HJOH;1260 kHz;AM;COMERCIAL
CESAR;AGUSTIN CODAZZI;SISTEMA VIDA COLOMBIA S.A;VIDA FM CODAZZI;54015;HJK54;101.7 MHz;FM;COMERCIAL
CESAR;VALLEDUPAR;MARIA CLEOFE MARTINEZ DE MEZA;LA VOZ DEL CANAGUATE;51919;HJNJ;860 kHz;AM;COMERCIAL
CESAR;VALLEDUPAR;VALLENATOS ASOCIADOS LTDA.;CASICA STEREO;52653;HJK75;89.7 MHz;FM;COMERCIAL
CESAR;BECERRIL;W PRODUCCIONES Y MEDIOS SAS;EMISORA COMERCIAL EN BECERRIL;54013;HJK56;96.7 MHz;FM;COMERCIAL
CESAR;BOSCONIA;ANTONIO LUIS ATENCIA PALLARES;CALIENTE;54029;HJK57;90.2 MHz;FM;COMERCIAL
CESAR;PELAYA; CIRO ANTONIO RINCON QUINTERO;LA PODEROSA FM;54036;HJK69;103.1 MHz;FM;COMERCIAL
CESAR;AGUACHICA;ASOCIACION DE PADRES DE FAMILIA  DE LA INSTITUCION EDUCATIVA JOSE MARIA CAMPO SERRANO;CAMPO SERRANO RADIO;52351;HKF36;96.7 MHz;FM;COMUNITARIA
CESAR;LA PAZ (ROBLES);IGLESIA COMUNIDAD EVANGELICA EBENEZER “C.E.E”;EBENEZER STEREO;52763;HKF50;88.2 MHz;FM;COMUNITARIA
CESAR;VALLEDUPAR;SEMINARIO DIOCESANO JUAN PABLO II;EL ESPLENDOR DE LA VERDAD - AREA DE SERVICIO NO.1;53382;HJU76;88.7 MHz;FM;COMUNITARIA
CESAR;PELAYA;CORPORACION COMUNITARIA INNOVACION ESTEREO;EMISORA INNOVACION ESTEREO;53037;HKF53;89.2 MHz;FM;COMUNITARIA
CESAR;BOSCONIA;FUNDACION COMUNITARIA SAN JUAN BOSCO;LA NUEVA;52761;HKF40;95.7 MHz;FM;COMUNITARIA
CESAR;CHIRIGUANA;CORPORACION COMUNITARIA CHIRIGUANA. CESAR;LA VOZ DE CHIRIGUANA;52355;HKF42;107.7 MHz;FM;COMUNITARIA
CESAR;LA JAGUA DE IBIRICO;J.A.C.BARRIO LAS MALVINAS-LA VOZ DE LA JAGUA;LA VOZ DE LA JAGUA STEREO;52357;HKF49;95.7 MHz;FM;COMUNITARIA
CESAR;CHIMICHAGUA;CORPORACION ADELANTE CHIMICHAGUA O.N.G;LA VOZ DEL HIGUERON;53058;HKF41;95.7 MHz;FM;COMUNITARIA
CESAR;ASTREA;FUNDACION DE COMUNICADORES DE ASTREA;RADIO UNICA 89.2 FM;53335;HKF38;89.2 MHz;FM;COMUNITARIA
CESAR;AGUSTIN CODAZZI;FUNDACION EDUCACION Y ORGANIZACION SOCIAL ECOS;SENSACION STEREO;52352;HKF37;89.2 MHz;FM;COMUNITARIA
CESAR;PAILITAS;JUNTA DE ACCION COMUNAL CENTRAL;UNIVERSAL STEREO;52358;HKF52;89.2 MHz;FM;COMUNITARIA
CESAR;EL COPEY;CORPORACION COMUNITARIA VILLA DEL CESAR;VILLA DEL CESAR ESTEREO;52356;HKF44;88.2 MHz;FM;COMUNITARIA
CESAR;CURUMANI;CORPORACION POPULAR VOZ DE CURUMANI;LA VOZ DE CURUMANI;52353;HKF43;88.2 MHz;FM;COMUNITARIA
CESAR;RIO DE ORO;JUNTA DE ACCIÒN COMUNAL URBANIZACION LOS CRISTALES II ETAPA;EMISORA RIO DE ORO FM;53081;HKF54;88.2 MHz;FM;COMUNITARIA
CESAR;EL PASO;FUNDACION COMUNITARIA ALEJANDRO DURAN;CALENTURA STEREO;53132;HKF45;88.2 MHz;FM;COMUNITARIA
CESAR;MANAURE BALCON DEL CESAR;FUNDACION COMUNITARIA BALCON DEL CESAR;MANAURE ESTEREO;53203;HKF51;88.6 MHz;FM;COMUNITARIA
CESAR;TAMALAMEQUE;CORPORACION COMUNITARIA RITMO ESTEREO;RITMO ESTEREO;53248;HKF58;88.2 MHz;FM;COMUNITARIA
CESAR;VALLEDUPAR;DIOCESIS DE VALLEDUPAR;ECOS DE LA BUENA NOTICIA;53383;HJU77;95.7 MHz;FM;COMUNITARIA
CESAR;GAMARRA;ASOCIACION PARA EL DESARROLLO DE LA COMUNICACION Y CULTURAL DE GAMARRA LA CANOA;EMISORA COMUNITARIA EN GAMARRA;54437;HKF46;89.2 MHz;FM;COMUNITARIA
CESAR;AGUSTIN CODAZZI;FUNDACION SOCIAL INICIATIVA EMPRENDEDORA;EMISORA COMUNITARIA EN AGUSTIN CODAZZI;54434;HJF26;90.6 MHz;FM;COMUNITARIA
CESAR;SAN MARTIN;FUNDACION ZONA LA CASONA;EMISORA COMUNITARIA EN SAN MARTIN;54446;HKF57;88.7 MHz;FM;COMUNITARIA
CESAR;AGUACHICA;FUNDACION COMUNICACIONES DEL SUR;QUE BUENA 105.3 MHz;54433;HJF25;105.3 MHz;FM;COMUNITARIA
CESAR;VALLEDUPAR;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;53322;HJC81;102.3 MHz;FM;INTERES PUBLICO
CESAR;VALLEDUPAR;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53274;HJXJ;97.7 MHz;FM;INTERES PUBLICO
CESAR;VALLEDUPAR;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL VALLEDUPAR;52896;HJK76;92.7 MHz;FM;INTERES PUBLICO
CESAR;VALLEDUPAR;RESGUARDO INDIGENA KANKUAMO;EMISORA RESGUARDO KANKUAMO;53319;HJZ71;90.7 MHz;FM;INTERES PUBLICO
CESAR;AGUACHICA;INSTITUCION EDUCATIVA GUILLERMO LEON VALENCIA;COLVALENCIA RADIO ESTEREO;53594;HJK53;93.7 MHz;FM;INTERES PUBLICO
CESAR;PUEBLO BELLO;MUNICIPIO DE PUEBLO BELLO;EMISORA DE INTERES PUBLICO EN PUEBLO BELLO;53596;HJB80;105.2 MHz;FM;INTERES PUBLICO
CESAR;BOSCONIA;COMITE MUNICIPAL DE DESPLAZADOS DE BOSCONIA;EMISORA COMUNITARIA EN BOSCONIA;54436;HJF27;107.4 MHz;FM;COMUNITARIA
CHOCO;ISTMINA;EMISORA BRISAS DE SAN JUAN S.A.S;BRISAS DEL SAN JUAN;52135;HJB34;106.3 MHz;FM;COMERCIAL
